"Cod.Municipio","Clara.López","Enrique.Peñalosa","Juan.Manuel.Santos","Marta.Lucía.Ramírez","Oscar.Iván.Zuluaga"
5001,0.176137600696712,0.0705421293272371,0.111147398214675,0.211844110603092,0.430328761158284
5002,0.0706776308941397,0.0191527011554075,0.128135734360362,0.110960757780785,0.671073175809306
5021,0.0374408104834269,0.0210329258892192,0.516462944609624,0.0952538266710715,0.329809492346658
5030,0.12326257946342,0.0474086844090077,0.217325719211292,0.236396939984915,0.375606076931365
5031,0.164648117839607,0.0532460447354064,0.110856519367158,0.179705400981997,0.491543917075832
5034,0.0888255175327419,0.0309463455851289,0.124841571609632,0.178707224334601,0.576679340937896
5036,0.0980891719745223,0.0528662420382166,0.16104033970276,0.218895966029724,0.469108280254777
5038,0.0936193029490617,0.0517962466487936,0.228096514745308,0.161501340482574,0.464986595174263
5040,0.0984752223634053,0.0446844557390936,0.397289284201609,0.195256247352817,0.264294790343075
5042,0.129173508483853,0.040831964969896,0.283305966064587,0.162671045429666,0.384017515051998
5044,0.0532968190436065,0.0253844533389509,0.22824942068675,0.0901622077101327,0.60290709922056
5045,0.0778391252571181,0.0529392659954531,0.441485330735087,0.126339720688535,0.301396557323806
5051,0.0233081169494991,0.0103250868942956,0.639848701696994,0.0400736045798405,0.28644448987937
5079,0.167384747953468,0.0526712623869022,0.167277035760448,0.233627746660922,0.379039207238259
5086,0.0746060671025833,0.0363382999249652,0.310858612927431,0.217386643798907,0.360810376246114
5088,0.206075893836368,0.0719456021057249,0.14257512612415,0.247422680412371,0.331980697521386
5093,0.0233844868984236,0.0191042906357657,0.151790374778161,0.106274141350872,0.699446706336778
5101,0.0724729146944357,0.0301882823182918,0.132323551067634,0.246765541180183,0.518249710739455
5107,0.0641614177431408,0.0495356037151703,0.264652503469627,0.291662218426391,0.329988256645671
5120,0.0936936936936937,0.0552199258081611,0.516693163751987,0.108744038155803,0.225649178590355
5129,0.189686098654709,0.0701793721973094,0.173206278026906,0.278811659192825,0.288116591928251
5138,0.0365153886280647,0.0188836724047992,0.305790297339593,0.107042253521127,0.531768388106416
5142,0.0928028330382252,0.0799916675346318,0.313196542026872,0.19914592229976,0.31486303510051
5145,0.0506026600166251,0.0245220282626766,0.347256857855362,0.101101413133832,0.476517040731505
5147,0.0663048105576841,0.0390591741166454,0.414005959982972,0.133886760323542,0.346743295019157
5148,0.24975912643186,0.0709774114120544,0.103093887164115,0.217428540841452,0.358741034150519
5150,0.0860096788385394,0.0730312362516498,0.242410910690717,0.279696436427629,0.318851737791465
5154,0.199188727583262,0.0641545687446627,0.304227156276687,0.171327924850555,0.261101622544833
5172,0.0862234553409455,0.0345747518941415,0.496211716999253,0.12165190481272,0.26133817095294
5190,0.118005777254734,0.0327377768267893,0.361292393281267,0.211404728789986,0.276559323847224
5197,0.0474267370819095,0.0175002588795692,0.341721031376204,0.0767319043181112,0.516620068344206
5206,0.0391290627958347,0.0163037761649311,0.214578731461029,0.244135899863259,0.485852529714947
5209,0.0482488625542271,0.0286742143688499,0.133213416569675,0.0869749232885409,0.702888583218707
5212,0.237902342894679,0.0572585942631925,0.14090212393256,0.259032187431574,0.304904751477994
5234,0.0595963842758041,0.0191297035947025,0.515766239226403,0.0590708429682573,0.346436829934833
5237,0.0907200700372073,0.0520901729043554,0.0633617859487853,0.175859050120376,0.617968920989276
5240,0.0411531454292144,0.0250776979959276,0.261065266316579,0.0995606044368235,0.573143285821455
5250,0.140829929047517,0.0940657923027306,0.189636637282305,0.278972264029241,0.296495377338207
5264,0.103478937423586,0.0515727464710459,0.132710903634545,0.236856730021118,0.475380682449705
5266,0.164750957854406,0.0772851669403394,0.100383141762452,0.223316912972085,0.434263820470717
5282,0.113243761996161,0.0339091490722969,0.198229899765408,0.233312006824483,0.421305182341651
5284,0.080926724137931,0.0276939655172414,0.445581896551724,0.184698275862069,0.261099137931035
5306,0.0861344537815126,0.0227941176470588,0.313865546218487,0.152310924369748,0.424894957983193
5308,0.22385584788857,0.0632323678974132,0.163718770727393,0.29703736458103,0.252155648905594
5310,0.088615997344839,0.0767784046907844,0.196260648301803,0.260758933510344,0.377586016152229
5318,0.140297863155623,0.0465141377077488,0.100798618605655,0.302827541549752,0.409561838981222
5321,0.138450121912435,0.0374218170253366,0.231739637443019,0.178204176826036,0.414184246793173
5347,0.0603208556149733,0.0219251336898396,0.454224598930481,0.101390374331551,0.362139037433155
5353,0.0571030640668524,0.0306406685236769,0.326333833297622,0.142061281337047,0.443861152774802
5360,0.183315038419319,0.0652030735455543,0.173655323819978,0.245225027442371,0.332601536772777
5361,0.166610757016661,0.04729956390473,0.313317678631332,0.187409146818741,0.285362853628536
5364,0.0942618619887985,0.0384656028743527,0.136848779456832,0.257846348937969,0.472577406742048
5368,0.0821859775471298,0.0363270493539504,0.124126244439737,0.237979241686083,0.519381486973099
5376,0.138599913307326,0.0653446033810143,0.116384915474642,0.250975292587776,0.428695275249241
5380,0.188436123348018,0.0697136563876652,0.124449339207048,0.259471365638766,0.357929515418502
5390,0.0432466311501097,0.0189073435704586,0.292593753264389,0.0988195967826178,0.546432675232425
5400,0.107756321348554,0.0703083324442548,0.125040008535154,0.214872506134642,0.482022831537395
5411,0.0677913152139956,0.0204102884515256,0.240862230552952,0.162449234614183,0.508486931167344
5425,0.142629227823867,0.0281854924484152,0.288661986811317,0.190704105509466,0.349819187406935
5440,0.169232402590509,0.0596666312772057,0.122836819195244,0.191103089499947,0.457161057437095
5467,0.0797763681324589,0.026771314912375,0.168584023223309,0.237286313299645,0.487581980432212
5480,0.0359312801173266,0.0247223968154201,0.633040016760947,0.0585585585585586,0.247747747747748
5490,0.0305681350349938,0.022231370934541,0.614553314121038,0.0550638122684232,0.277583367641005
5495,0.0696000822452966,0.0283746273259998,0.335458003495425,0.148349953737021,0.418217333196258
5541,0.0979288369622942,0.0342007434944238,0.23611258629846,0.15570897503983,0.476048858204992
5576,0.041531540956167,0.0194581023119573,0.158070927921331,0.182027408724762,0.598912020085783
5579,0.119269949066214,0.0549660441426146,0.291489813242784,0.171052631578947,0.36322156196944
5585,0.172876151484135,0.0211873080859775,0.502763561924258,0.0860798362333675,0.217093142272262
5591,0.0658518596565167,0.0321357075123802,0.186492466547255,0.187862185228111,0.527657781055737
5604,0.183165057067603,0.0856014047410009,0.226514486391572,0.215978928884987,0.288740122914838
5607,0.133432963279249,0.0481426131511529,0.112830913748933,0.203672075149445,0.501921434671221
5615,0.175351351351351,0.0677837837837838,0.103351351351351,0.228864864864865,0.424648648648649
5631,0.16435665175161,0.0782494816108261,0.155189348466659,0.220451817090473,0.381752701080432
5642,0.0510879848628193,0.0353200883002208,0.123620309050773,0.0871439083359613,0.702827709450226
5649,0.0422286781489936,0.0374559037144636,0.463477899979249,0.0930691014733347,0.363768416683959
5652,0.0348356419268141,0.0232582179036593,0.39476948521811,0.0610915856936117,0.486045069257804
5656,0.0807876530069186,0.0354443853113358,0.264821713677488,0.125279403938265,0.493666844065993
5659,0.0426226164984195,0.0191699806260834,0.692464566126236,0.0327317222392169,0.213011114510044
5660,0.0441020191285866,0.044952178533475,0.244739638682253,0.137194473963868,0.529011689691817
5664,0.097719510851603,0.0420843891153465,0.107855018177812,0.318497300870332,0.433843780984907
5665,0.0428527386702292,0.0196279930120234,0.467064022197102,0.0614530880690577,0.409002158051588
5667,0.0756133671742809,0.0305626057529611,0.375,0.137267343485618,0.38155668358714
5670,0.0738026972496549,0.0351491982584687,0.144419666560476,0.183710311139429,0.562918126791972
5674,0.0756206502544926,0.0262802534538278,0.103043523423704,0.224888334891451,0.570167237976524
5679,0.154495883673688,0.037528065861221,0.220784774938522,0.174275633486582,0.412915642039987
5686,0.107638124587277,0.0475456746643187,0.12887959498129,0.263812458727713,0.452124147039401
5690,0.0737045381396846,0.0320781032078103,0.253299002252977,0.198261989056968,0.44265636734256
5697,0.0805776475512767,0.0364169108413562,0.0876935956467141,0.247488488907493,0.54782335705316
5736,0.253757542512342,0.0864509051014811,0.240373011519473,0.193965990126166,0.225452550740538
5756,0.0640342630314426,0.0247571294265121,0.137887809464118,0.143006372088165,0.630314425989763
5761,0.0849086492765868,0.0771992818671454,0.283556869785616,0.159045305734502,0.39528989333615
5789,0.0999572832123024,0.0399401964972234,0.126548483554037,0.308521999145664,0.425032037590773
5790,0.146433831264465,0.061645276667368,0.424784346728382,0.160424994740164,0.206711550599621
5792,0.0433011789924973,0.0264737406216506,0.476420150053591,0.0969989281886388,0.356806002143623
5809,0.100131752305665,0.0405138339920949,0.318401405357927,0.173364075537989,0.367588932806324
5837,0.0325893324950225,0.0255684795137797,0.632610290265116,0.0630828879807189,0.246149009745363
5842,0.0374582637729549,0.0170075125208681,0.629173622704507,0.0573873121869783,0.258973288814691
5847,0.0653846153846154,0.0449450549450549,0.218131868131868,0.111428571428571,0.56010989010989
5854,0.0943037974683544,0.0359704641350211,0.333755274261603,0.232278481012658,0.303691983122363
5858,0.115615615615616,0.0371085371085371,0.149077649077649,0.156906906906907,0.541291291291291
5861,0.081107177341487,0.0333655187211673,0.266924149769338,0.182705718270572,0.435897435897436
5887,0.134301075268817,0.0529032258064516,0.12247311827957,0.247956989247312,0.442365591397849
5890,0.0972563253976727,0.0393936158855557,0.215970961887477,0.174228675136116,0.473150421693178
5893,0.241144273468966,0.0412062377362388,0.344314778477744,0.108127646390581,0.265207063926469
5895,0.163937889510933,0.0718284567444808,0.387134255836062,0.143340023238618,0.233759374669906
8078,0.118282890673255,0.0312950380893556,0.67006382540663,0.071443277743463,0.108914968087297
8137,0.0307943305801978,0.0154991332721525,0.62159681859896,0.0689303558682574,0.263179361680432
8141,0.012875101378751,0.00587996755879967,0.856650446066504,0.0193633414436334,0.105231143552311
8296,0.0917071155633585,0.0277806464938552,0.642053082722297,0.0550449240937726,0.183414231126717
8372,0.0951112022137952,0.0456082812339859,0.590652864610024,0.0715383826996003,0.197089269242595
8421,0.0534484530784253,0.0196320279576524,0.628636036591633,0.0425531914893617,0.255730290882927
8433,0.134964237586815,0.0354514356794859,0.53902767699803,0.0775370581527936,0.213019591582876
8436,0.0233545647558386,0.00778485491861288,0.830047517945607,0.0255788090182995,0.113234253361642
8520,0.100714951818464,0.0215521707595068,0.745311366697752,0.0412392498186716,0.0911822609056056
8549,0.018036275205188,0.00901813760259398,0.652041746884183,0.0204681325362245,0.300435707771811
8558,0.109784957300134,0.026545940940426,0.731659635764996,0.0530918818808519,0.0789175841135919
8560,0.0295761764406952,0.0457363553206627,0.583595893891656,0.0329301758308771,0.308161398516109
8573,0.131430951885024,0.0887315142678609,0.538637783795043,0.0720683191001875,0.169131430951885
8606,0.0378164074412931,0.0102673579343296,0.855037104808376,0.022059571007421,0.0748195588085799
8634,0.0947268708556994,0.0406273023892222,0.627302389222187,0.0707293969055889,0.166614040627302
8638,0.0534155110426297,0.0266050333846944,0.755521314843349,0.0501284026707756,0.114329738058552
8675,0.0317971422821493,0.0334071241698531,0.709498893137452,0.0250553431273898,0.200241497283156
8758,0.18504889075807,0.056250657133845,0.47408264115235,0.0910524655661865,0.193565345389549
8832,0.0977128854400653,0.0301204819277108,0.662446395752502,0.0847457627118644,0.124974474167858
8849,0.0513789581205312,0.0299284984678243,0.79611848825332,0.0446373850868233,0.0779366700715015
11001,0.223071881144855,0.174786978370111,0.197618527419707,0.163207341053092,0.241315272012235
13006,0.0274914089347079,0.0113199919142915,0.211340206185567,0.0225389124722054,0.727309480493228
13042,0.118761458545529,0.0139539621104095,0.559380729272764,0.0988999796292524,0.209003870442045
13052,0.14447410571276,0.0600106780565937,0.432140950347037,0.0770955686065136,0.286278697277096
13062,0.043338036686152,0.0135053416649869,0.449909292481355,0.0405160249949607,0.452731304172546
13074,0.0747277127874143,0.0110931827349738,0.388866478418717,0.0256151674062122,0.499697458652683
13140,0.0577355405681586,0.0128755364806867,0.531269160024525,0.0353566319231555,0.362763131003474
13160,0.187871947465627,0.0172378411656064,0.378719474656269,0.197414323825159,0.218756412887338
13188,0.0796881328473066,0.0101255569056298,0.696638315107331,0.0335155933576347,0.180032401782098
13212,0.0321962050867985,0.00423899878885749,0.639281388776746,0.015643924101736,0.308639483245862
13222,0.0803589638996533,0.0382418927187436,0.607893126657149,0.0425249847032429,0.230981032021211
13244,0.0266898455874834,0.0101237345331834,0.420595152878617,0.0209632886798241,0.521627978320892
13248,0.0203004466098254,0.00568412505075112,0.652456354039789,0.0171538773853025,0.304405196914332
13430,0.0835463748849576,0.0256672461396871,0.547704264239697,0.0586972083035075,0.28438490643215
13433,0.0754659643435981,0.0236021069692058,0.45563209076175,0.0425445705024311,0.402755267423015
13440,0.0890688259109312,0.0048582995951417,0.444331983805668,0.0445344129554656,0.417206477732794
13442,0.0526744778400407,0.0115129903209373,0.720835455934794,0.012633723892002,0.202343352012226
13468,0.136956965123394,0.0159086273709973,0.495003059351417,0.0520089740974913,0.3001223740567
13473,0.0456343170063888,0.0126761991684413,0.434945745867559,0.0542541324409289,0.452489605516682
13549,0.0582416473200767,0.0106995054002221,0.545977591601898,0.0534975270011103,0.331583728676693
13600,0.0587042482003447,0.0133833519213221,0.527628510595154,0.0342694920409612,0.366014397242218
13647,0.0644231758773284,0.0203766594627972,0.603066790161572,0.0456931151589997,0.266440259339302
13650,0.0720429019528483,0.00495800870181119,0.559850247900435,0.0243853081048265,0.338763533340079
13654,0.0415094339622642,0.0124426313105558,0.469964303926568,0.0409994900560938,0.435084140744518
13657,0.0502976801478136,0.0211455553274482,0.397043728187231,0.0358242660644632,0.495688770273045
13667,0.12422612402314,0.0152237897087182,0.381203694306303,0.0643458845021821,0.415000507459657
13670,0.135182933569139,0.020559301425887,0.362108986404333,0.15817398032497,0.323974798275671
13673,0.0929493748719,0.0181389629022341,0.698811231809797,0.0383275261324042,0.151772904283665
13683,0.0761799951088286,0.0336268036194669,0.532404010760577,0.0588163365125948,0.298972853998533
13688,0.124829967563043,0.0287747201004499,0.182274772418123,0.208538244218897,0.455582295699487
13744,0.131744557928402,0.0180542659651295,0.333333333333333,0.146497472402765,0.37037037037037
13780,0.0555386949924127,0.0146686899342438,0.534850784016186,0.0309559939301973,0.36398583712696
13810,0.0369919935137326,0.0128711867842303,0.348434174521131,0.027972027972028,0.573730617208878
13836,0.174893617021277,0.0778723404255319,0.340212765957447,0.123829787234043,0.283191489361702
13838,0.0883909119203237,0.0487602448386762,0.462703599958502,0.0960680568523706,0.304077186430128
13873,0.0849579314590601,0.017750872152678,0.372357890416581,0.0352965319105274,0.489636774061153
13894,0.0260162601626016,0.00589430894308943,0.855792682926829,0.0152439024390244,0.0970528455284553
15001,0.343087895951332,0.137088315502412,0.161107614852108,0.211453744493392,0.147262429200755
15047,0.076782449725777,0.0231566118220597,0.0547430428600447,0.212979890310786,0.632338005281333
15087,0.201065942104713,0.041801651165221,0.134601316752012,0.422196676768732,0.200334413209322
15092,0.142070134548151,0.0622947346117173,0.311579616484797,0.218879118550694,0.26517639580464
15135,0.0704108164326573,0.0256890275611024,0.141757670306812,0.135101404056162,0.627041081643266
15162,0.248856073211314,0.0498128119800333,0.10212146422629,0.383319467554077,0.215890183028286
15176,0.195263769954541,0.0762237022941114,0.176234274236177,0.250343588117137,0.301934665398034
15180,0.0524606798579401,0.0127853881278539,0.165398274987316,0.0188736681887367,0.750481988838153
15204,0.246174524400331,0.105769230769231,0.15787841191067,0.28318858560794,0.206989247311828
15215,0.222571848122509,0.0798195930354521,0.10876861757919,0.372246696035242,0.216593245227606
15218,0.0453856262003437,0.0176892752451228,0.0882442130799555,0.0697462852521985,0.778934600222379
15223,0.188306838792276,0.0243251893737331,0.299157153526086,0.157153526085565,0.331057292222341
15236,0.0349147668925857,0.01879235982748,0.194598480180735,0.220168412405011,0.531525980694188
15238,0.304384397013984,0.142256334770266,0.114814425402166,0.192303648407108,0.246241194406477
15248,0.0281177303529888,0.0105188631536361,0.0624051785172449,0.166076666329524,0.732881561646607
15276,0.0949138553595378,0.0610750025791809,0.104508408129578,0.426802847415661,0.312699886516043
15293,0.129075388254654,0.0432993931914018,0.197161369947547,0.290033940141931,0.340429908464466
15322,0.158241992125146,0.0883260615089922,0.268596360540598,0.170373523464936,0.314462062360328
15332,0.0752028292074059,0.039317661743291,0.0568961930517995,0.12929061784897,0.699292698148533
15362,0.209720509658857,0.0805589806822852,0.108199753390875,0.23623099054665,0.365289765721332
15367,0.207754206291148,0.0550736754101787,0.249033336816804,0.130212143379663,0.357926638102205
15368,0.0625444930336622,0.0193226889047086,0.101901759381674,0.0548154174717787,0.761415641208177
15380,0.162054507337526,0.0461215932914046,0.14874213836478,0.260482180293501,0.382599580712788
15407,0.187224206766127,0.135217482664425,0.260769069132171,0.125761714645934,0.291027526791343
15442,0.0440174850055911,0.0106739859713327,0.379790586560943,0.0907797092609535,0.474738233201179
15455,0.214374505593852,0.0933438806644819,0.287942140354842,0.103401514295401,0.300937959091423
15466,0.336199836199836,0.0401310401310401,0.0972563472563473,0.195741195741196,0.330671580671581
15469,0.244275603663614,0.0479808492922565,0.18796835970025,0.195878434637802,0.323896752706078
15476,0.26413111998319,0.13122504727884,0.23103593191847,0.166001260769069,0.207606640050431
15480,0.0714954729940681,0.022062649599334,0.248308877094391,0.218232906650016,0.439900093662192
15491,0.402310815030707,0.109399396273551,0.143957530967003,0.194962006869991,0.149370250858749
15507,0.0602072538860104,0.0251813471502591,0.129119170984456,0.0870466321243523,0.698445595854922
15514,0.0362349021241149,0.0302998750520616,0.404831320283215,0.0463348604748022,0.482299042065806
15516,0.22282782943251,0.172598054932136,0.167147590039543,0.186491396815219,0.250935128780592
15518,0.0878523833931317,0.0293182983085597,0.140850845720144,0.058534085084572,0.683444387493593
15522,0.0402718604179347,0.00578210590383445,0.070501115844999,0.120815581253804,0.762629336579428
15531,0.0728360672650366,0.0209429485195502,0.256886412875271,0.207262973279686,0.442071598060456
15537,0.317852264369024,0.17810234317537,0.190606283492697,0.205632026899233,0.107807082063676
15542,0.141341300092717,0.0319357164932523,0.137220562480684,0.334706912537344,0.354795508396003
15572,0.137319108482096,0.0721453469948241,0.241047850427802,0.207880004225203,0.341607689870075
15580,0.054164537557486,0.0207460398569239,0.198569238630557,0.136228921819111,0.590291262135922
15600,0.138474381717625,0.0345403318376291,0.161014296149431,0.339455285401231,0.326515704894083
15632,0.122436099715999,0.0445987167350373,0.20721573577364,0.271694540864626,0.354054906910697
15646,0.219477693144723,0.0867247007616975,0.20076169749728,0.310990206746463,0.182045701849837
15667,0.0844294891404099,0.034669113898236,0.120730090751504,0.162740899357602,0.597430406852248
15673,0.0366508049002734,0.0171104586412878,0.078060139718538,0.096891768755695,0.771286827984206
15681,0.0417350287120591,0.0176374077112387,0.129614438063987,0.0657301066447908,0.745283018867924
15686,0.0973965356290841,0.0275904989109014,0.425578259516648,0.116689140130692,0.332745565812675
15690,0.136623596695615,0.0487184918449481,0.182058885829273,0.232471933912307,0.400127091717856
15720,0.061359698297829,0.0227295892365712,0.238609723779431,0.159107124655998,0.51819386403017
15740,0.177430947735907,0.13307321080193,0.0700277235855837,0.272820618133279,0.3466474997433
15753,0.087787429739397,0.0181911088400613,0.265406234031681,0.247112927950945,0.381502299437915
15755,0.0830845258931329,0.0169875424688562,0.155461752290744,0.0800988366107279,0.664367342736539
15757,0.255051306463557,0.0578652279699566,0.135406749180154,0.237808103247646,0.313868613138686
15759,0.349416423509796,0.0922259274697791,0.13859941642351,0.180491871613172,0.239266360983743
15761,0.183582860092927,0.0488384099122354,0.144656685596283,0.17356737222509,0.449354672173464
15762,0.181443080829454,0.0682395260262378,0.298455353364367,0.277824798984342,0.174037240795599
15763,0.140561015561016,0.102989352989353,0.149979524979525,0.323300573300573,0.283169533169533
15764,0.198326872066925,0.11732299530708,0.0911038563558458,0.403693123852275,0.189553152417874
15774,0.0502334077531967,0.0279074487517759,0.071544550436371,0.505581489750355,0.344733103308301
15776,0.0908901179171449,0.0420536366482312,0.212459563810915,0.240217051027862,0.414379630595847
15798,0.0969085042156761,0.0646403663995004,0.163110232122411,0.207244717393567,0.468096179868846
15804,0.214915465200705,0.0372368011617052,0.35670573591951,0.107872627320817,0.283269370397262
15806,0.279654849776484,0.0695498492566795,0.130990747478948,0.303357937415532,0.216446616072357
15810,0.055962073585489,0.0436978254148202,0.351746882407503,0.049778419045656,0.498814799546532
15814,0.22699712796511,0.0700989256462078,0.161365812147644,0.258164025103712,0.283374109137326
15820,0.177114224358319,0.0439717762552408,0.124859392575928,0.301257797320789,0.352796809489723
15842,0.0790345970582142,0.027242593743526,0.109488295007251,0.284959602237415,0.499274911953594
15861,0.218464069086049,0.0459545594736301,0.0653850107946952,0.477845173229156,0.19235118741647
15879,0.0943065994028622,0.048079892927005,0.10346957685576,0.440852465767528,0.313291465046844
15897,0.140957156873433,0.0579962934699662,0.264907881827101,0.114139321923035,0.421999345906465
17001,0.196848694150658,0.116123462119577,0.17116339304986,0.182818907835096,0.333045542844809
17013,0.0554397665694039,0.0263651521467278,0.158190912880367,0.223843268028345,0.536160900375156
17042,0.0685792063658256,0.0327714375458067,0.104701078421108,0.19191707674589,0.60203120092137
17050,0.0453355669563396,0.0414616270547587,0.1398806407706,0.252015495759606,0.521306669458695
17088,0.0495336787564767,0.0205181347150259,0.254818652849741,0.221036269430052,0.454093264248705
17174,0.126497720284169,0.0723147068179408,0.212066588908917,0.179514367511399,0.409606616477574
17272,0.0782169890664424,0.0372161480235492,0.324957947855341,0.155067283431455,0.404541631623213
17380,0.0999579566953963,0.0451965524490225,0.276119402985075,0.111414757199916,0.467311330670591
17388,0.0612959719789842,0.0196765220974554,0.225404347378181,0.419285052024312,0.274338106521067
17433,0.0281166011990903,0.0170560264626835,0.176762456067811,0.109468678933223,0.668596237337193
17442,0.289936440677966,0.0377118644067797,0.158368644067797,0.145444915254237,0.36853813559322
17444,0.02,0.0104081632653061,0.0744897959183674,0.174285714285714,0.720816326530612
17486,0.0707755189846187,0.0599117995052167,0.2108206948478,0.139077121652146,0.519414865010218
17513,0.0437910541132312,0.0469189865498905,0.264623084141383,0.150870607861537,0.493796267333959
17524,0.0608786610878661,0.0349372384937238,0.373640167364017,0.138912133891213,0.39163179916318
17541,0.0228882274453454,0.0101611413322385,0.110951452324746,0.0595299189161449,0.796469259981525
17614,0.179449464173146,0.037192687539399,0.177768438747636,0.119352805211179,0.48623660432864
17616,0.062009829551396,0.0210185088361393,0.181951270521803,0.153926592073617,0.581093799017045
17653,0.0732858041518138,0.0373243866638708,0.234116166911302,0.123505976095618,0.531767666177396
17662,0.0339192106074622,0.0144927536231884,0.249768732654949,0.0726693390893206,0.62914996402508
17777,0.155027188399616,0.0414756370615204,0.179443437466681,0.125493122934215,0.498560614137968
17867,0.0315203955500618,0.0274000824062629,0.359909353110836,0.0824062628759786,0.49876390605686
17873,0.152339967724583,0.0910166756320603,0.227111350188273,0.192684238838085,0.336847767616998
17877,0.0640933016823202,0.0654350294148003,0.110640933016823,0.130973268655176,0.62885746723088
18001,0.113538493855687,0.0739418128347863,0.131918916080244,0.0881209956937297,0.592479781535553
18029,0.0791419348120379,0.0407164427782985,0.138706654170572,0.13943559304384,0.601999375195251
18094,0.112745613113376,0.0569507197646317,0.126195229589156,0.108857833350846,0.59525060418199
18150,0.292407108239095,0.0348949919224556,0.295745826602046,0.107054388799138,0.269897684437264
18205,0.059414314409557,0.0378475525954118,0.198541071994925,0.0684004651654509,0.635796595834655
18247,0.10672392124005,0.0374947633012149,0.179199832425639,0.123062421449518,0.553519061583578
18256,0.107591595396473,0.0462464364903389,0.254355400696864,0.0849963045084996,0.506810262907824
18410,0.211743584327807,0.0490020065476819,0.224944555919316,0.0704403844122928,0.443869468792903
18479,0.0691363120421009,0.0418945413270044,0.0891548859766794,0.0755340006191312,0.724280260035084
18592,0.171539540403496,0.0368971841622613,0.201316215341461,0.101413313194519,0.488833746898263
18610,0.119380511938051,0.0521617552161755,0.183480318348032,0.131318563131856,0.513658851365885
18753,0.159086145462167,0.028924753720394,0.283169146929365,0.084363865017816,0.444456088870258
18756,0.163334391198561,0.0577594414471596,0.291124510737332,0.0888606791494764,0.398920977467471
18860,0.0293135823075318,0.0585228458168162,0.337471312330482,0.0795952430627999,0.49509701648237
19001,0.207216825024021,0.109319953026583,0.262517348137077,0.197395110494288,0.223550763318031
19022,0.0469358475097356,0.0142447222791556,0.879585980733757,0.0309489649518344,0.0282844845255175
19050,0.245971074380165,0.0184917355371901,0.661673553719008,0.0426652892561983,0.031198347107438
19075,0.132706267252837,0.0325120130865965,0.729782230855741,0.047234434106942,0.0577650546978837
19100,0.0757247498194573,0.0277519859692562,0.68606210667492,0.0632415144949964,0.14721964304137
19110,0.0694150063586265,0.0243747350572276,0.712484103433658,0.0536244171259008,0.140101738024587
19130,0.105136771768636,0.0541866778032992,0.463040300689079,0.220505324702443,0.157130925036542
19137,0.146145374449339,0.0515418502202643,0.520044052863436,0.122136563876652,0.160132158590308
19142,0.163356346255975,0.0407859798194371,0.515878916622411,0.0800849707912905,0.199893786510887
19212,0.161710245763663,0.0547637751094153,0.597912692178207,0.0919088766692851,0.0937044102794299
19256,0.070316581339463,0.0453453139692822,0.531501410510918,0.121826350433602,0.231010343746735
19290,0.0505924781040701,0.0505924781040701,0.676249356002061,0.0767645543534261,0.145801133436373
19318,0.143280531425652,0.00991313234542667,0.697291773122126,0.107204905467552,0.0423096576392437
19392,0.0833067007563652,0.0393096836049856,0.478960264195164,0.0691381698093107,0.329285181634175
19397,0.0978317796166335,0.0335183827380329,0.571907405467686,0.173038650885095,0.123703781292553
