"Cod.Municipio","NEG_MUL_AFRO","NO_INFORMA","PALEN","INDIGENA","RAIZAL","ROM","SIN_ETNIA","AFRO"
15757,0.000678978815860945,0.00108636610537751,0,0,0,0,0.998234655078762,0.000678978815860945
15759,0.00335412190136785,0.0031706933598868,0,0.00217493842041822,8.73469245147878e-06,4.36734622573939e-05,0.991247838163618,0.00336285659381933
15761,0.000308071472581639,0.00184842883548983,0,0.000616142945163278,0,0,0.997227356746765,0.000308071472581639
15762,0,0.0137174211248285,0,0,0,0,0.986282578875171,0
15763,0.00120438395760568,0.00578104299650729,0,0.000120438395760568,0,0,0.992894134650126,0.00120438395760568
15764,0,0.00344589937973811,0,0.00740868366643694,0,0,0.989145416953825,0
15774,0.000281610813855252,0.0149253731343284,0,0,0,0,0.984793016051816,0.000281610813855252
15776,0.000533428165007112,0.00408961593172119,0,0,0,0,0.995376955903272,0.000533428165007112
15798,0,0.00243740305783293,0,0.00022158209616663,0,0,0.997341014846,0
15804,0,0.00285502802157132,0,0,0,0,0.997144971978429,0
15806,0.00353045013239188,0.0818422530690845,0,0.000160475006017813,0,0,0.914466821792506,0.00353045013239188
15810,0.000268096514745308,0.0123324396782842,0,0.000268096514745308,0,0,0.987131367292225,0.000268096514745308
15814,0.0033146645330895,0.00674362784318208,0,0,0,0,0.989941707623728,0.0033146645330895
15820,0.000554323725055432,0.00720620842572062,0,0,0,0,0.992239467849224,0.000554323725055432
15842,0.000202265372168285,0.0181027508090615,0,0,0,0,0.98169498381877,0.000202265372168285
15861,0.000705915572497529,0.000847098686997035,0,0,0,0,0.998446985740505,0.000705915572497529
15879,0.0014792899408284,0.00414201183431953,0,0,0,0,0.994378698224852,0.0014792899408284
15897,0.000598086124401914,0.00179425837320574,0,0,0,0,0.997607655502392,0.000598086124401914
17001,0.00897856598078891,0.00349045823799714,0,0.00201936308636848,3.2570372360782e-05,0,0.985479042322485,0.00901113635314969
17013,0.031290626260815,0.0201282108755099,0,0.000224144887255122,0,0,0.94835701797642,0.031290626260815
17042,0.022509948328087,0.00338540119973867,0,0.00543445982063313,0,0,0.968670190651541,0.022509948328087
17050,0.00114933092521139,0.00615712995648961,0,0.000246285198259585,0,0,0.992447253920039,0.00114933092521139
17088,0.231923722079986,0.00114770018539772,0,0.05773814778847,0,0,0.709190429946146,0.231923722079986
17174,0.0194343190191224,0.00304087639617161,0,0.000584783922340695,3.8985594822713e-05,0,0.976901035067543,0.0194733046139451
17272,0.00212505108295873,0.00187985288107887,0,0.00245198201879853,0,0,0.993543114017164,0.00212505108295873
17380,0.0308430042845388,0.00187271231166473,0,0.00123428765996084,4.25616434469256e-05,0,0.966007434100389,0.0308855659279857
17388,0.00521821631878558,0.00300442757748261,0,0.00094876660341556,0,0,0.990828589500316,0.00521821631878558
17433,0.000661412114865237,0.00617317973874221,0,0.000165353028716309,5.51176762387698e-05,0,0.992944937441437,0.000716529791104007
17442,0.560244648318043,0.00477064220183486,0,0.165993883792049,0,0,0.268990825688073,0.560244648318043
17444,0.000864553314121037,0.000864553314121037,0,7.20461095100865e-05,0,0,0.998198847262248,0.000864553314121037
17486,0.00110091743119266,0.0452844036697248,0,0.00561467889908257,0,0,0.948,0.00110091743119266
17513,0.00221483942414175,0.00318383167220377,0,0.000761351052048727,0.000138427464008859,0,0.993701550387597,0.00235326688815061
17524,0.0963604852686308,0.00179087232813403,0,0.00439052570768342,5.77700751010976e-05,0,0.897400346620451,0.0964182553437319
17541,0.00364793213149523,0.0404665959703075,0,0.000551431601272534,0,0,0.955334040296925,0.00364793213149523
17614,0.0114666741065201,0.0108807856485227,0,0.744162040007812,2.78994503808275e-05,0,0.233462600786765,0.0114945735569009
17616,0.0872727272727273,0.00668304668304668,0,0.0131695331695332,0,0,0.892874692874693,0.0872727272727273
17653,0.00131283846616706,0.00295388654887588,0,5.47016027569608e-05,0,0,0.9956785733822,0.00131283846616706
17662,0.00142115332057939,0.00798032249248429,0,5.46597430992074e-05,0,0,0.990543864443837,0.00142115332057939
17777,0.112828182120306,0.00186939182452642,0,0.325564971751412,0.000249252243270189,0,0.559488202060485,0.113077434363576
17867,0.0108497030607583,0.0044540886249429,0,0.00079945180447693,0,0,0.983896756509822,0.0108497030607583
17873,0.00337492783871397,0.0332608019894311,0,0.00135441183001021,0,0,0.962009858341845,0.00337492783871397
17877,0.016010165184244,0.00194832698009318,0,0.00110122829309615,0,0,0.980940279542567,0.016010165184244
18001,0.0317268086093868,0.0500232058942972,0,0.00723008644195626,7.25184196785984e-06,2.17555259035795e-05,0.910990891686488,0.0317340604513546
18029,0.0382703777335984,0.0155732273028496,0,0.0175612988734261,0,0,0.928595096090126,0.0382703777335984
18094,0.00712369321861412,0.00703117772226848,0,0.0225737811083356,0,0,0.963271347950782,0.00712369321861412
18150,0.0261140511400168,0.11884860774519,0,0.00539096889064741,9.89168603788516e-05,0,0.849547455363767,0.0262129680003957
18205,0.0383146986637578,0.018271066266703,0,0.00381783474229616,0,0,0.939596400327243,0.0383146986637578
18247,0.0211936792654281,0.00539184283578902,0,0.00160153747597694,0,0,0.971812940422806,0.0211936792654281
18256,0.00370320495556154,0.0651764072178831,0,0.0033665499596014,0,0,0.927753837866954,0.00370320495556154
18410,0.130810810810811,0.164133545310016,0,0.00292527821939587,0,0,0.702130365659777,0.130810810810811
18479,0.00670391061452514,0.014804469273743,0,0.00502793296089385,0,0,0.973463687150838,0.00670391061452514
18592,0.0581901361303281,0.0204753403258201,0,0.0213679982146842,0,0,0.899966525329168,0.0581901361303281
18610,0.0114279611235715,0.00555377549930578,0,0.0375947879953007,0.00010680337498665,0,0.945316672006835,0.0115347644985582
18753,0.00210034455090386,0.219120215226318,0,0.00438948411761929,2.35993769764478e-05,0,0.774366356728182,0.0021239439278803
18756,0.100235294117647,0.109458823529412,0,0.151435294117647,0,0,0.638870588235294,0.100235294117647
18860,0.0697187704381949,0.0248528449967299,0,0.0303466317854807,0.00013080444735121,0,0.874950948332243,0.0698495748855461
19001,0.0291046305281593,0.00181324013253278,0,0.0286136252044245,5.02603874689255e-05,0,0.940418243747414,0.0291548909156283
19022,0.000815527646387213,0.031696841189583,0,0.202631435872343,0,0,0.764856195291687,0.000815527646387213
19050,0,0.703448275862069,0,0,0,0,0.296551724137931,0
19075,0.141989113464703,0.0129963289590278,0,0.00198320604244905,8.43917464871936e-05,0,0.842946959787333,0.14207350521119
19100,0.0592945399323531,0.011642622120982,0,0.0535422562757415,0,0,0.875520581670923,0.0592945399323531
19110,0.682248728293282,0.00372741624276443,0,0.161857568847571,0.000263111734783371,0,0.1519031748816,0.682511840028065
19130,0.153426388649549,0.02722729622609,0,0.0361881785283474,2.87207766097995e-05,0,0.783129415819404,0.153455109426159
19137,0.00470285070059591,0.0112739571589628,0,0.698469962956998,3.22113061684651e-05,0,0.285521017877275,0.00473506200676437
19142,0.613627124156435,0.016505406943654,0,0.228040220072093,0,0,0.141827248827818,0.613627124156435
19212,0.267601314348302,0.0216867469879518,0,0.433384446878423,0.00455640744797371,0,0.272771084337349,0.272157721796276
19256,0.0494483040457703,0.0652986163815751,0,0.0860528927549769,2.91902621285539e-05,0,0.799170996555549,0.0494774943078989
19290,0.215829730628533,0.0256069171932158,0,0.00066511473229132,0,0,0.757898237445959,0.215829730628533
19318,0.841111382596251,0.135187964675905,0,0.00303675520960592,0.000174526161471605,0,0.0204893713567664,0.841285908757723
19392,0.111121357432682,0.0180745112504611,0,0.211822205828108,0,0,0.65898192548875,0.111121357432682
19397,0.000663990583406272,0.110886427428847,0,0.245193613617843,3.01813901548305e-05,0,0.643225786979748,0.000694171973561102
19418,0.795057915057915,0.187567567567568,0,0,0.000386100386100386,0,0.016988416988417,0.795444015444015
19450,0.151103565365025,0.00730050933786078,0,0.00158460667798529,5.65930956423316e-05,0,0.839954725523486,0.151160158460668
19455,0.513873682234805,0.0238683642506335,0,0.170050364438327,0.000156411299152251,0,0.292051177777083,0.514030093533957
19473,0.0614823017923793,0.0171444977646528,0,0.428448381936754,8.20310897830278e-05,0,0.492842787416431,0.0615643328821623
19513,0.935016306317188,0.0355115352095664,0,0.00688488947940573,0,0,0.0225872689938398,0.935016306317188
19532,0.685634642187725,0.0223482481857067,0,0.00355649541019849,4.80607487864661e-05,0,0.288412553467583,0.685682702936512
19548,0.0208695652173913,0.00571428571428571,0,0.14031746031746,0,0,0.833098688750863,0.0208695652173913
19573,0.972636815920398,0.00221619176843057,0,0.00115332428765265,0.000113071008593397,0,0.0238805970149254,0.972749886928991
19585,0.00214434095021108,0.0126650137371842,0,0.756550291496348,0,0,0.228640353816257,0.00214434095021108
19622,0.037037037037037,0.0191752035723667,0,0.0246913580246914,8.75580071797566e-05,0,0.919008843358725,0.0371245950442168
19693,0.000385326757090012,0.0223489519112207,0,0.310110974106042,0,7.70653514180025e-05,0.667077681874229,0.000385326757090012
19698,0.331258601663918,0.00373203724597969,0,0.193458395843924,3.71963845114255e-05,0,0.471513768861667,0.33129579804843
19701,0.0313207547169811,0.0771698113207547,0,0.230377358490566,0,0,0.661132075471698,0.0313207547169811
19743,0.00145980665671835,0.00314669434892623,0,0.795464867319795,0,0,0.19992863167456,0.00145980665671835
19760,0.000251667295834906,0.158676230023908,0,0.372719265131496,6.29168239587266e-05,0,0.468289920724802,0.000314584119793633
19780,0.578833806967688,0.00442058730659931,0,0.210819913693295,0.00042100831491422,0,0.205504683717503,0.579254815282602
19807,0.00919859704850771,0.0119449407716233,0,0.0106214016279531,3.30884785917544e-05,0,0.968201972073324,0.00923168552709946
19809,0.768293397387076,0.107914933505185,0,0.0923311266037846,5.85857402308278e-05,0,0.0314019567637237,0.768351983127307
19821,0.00221671175232943,0.0114217012323414,0,0.948226630598136,0,0,0.0381349564171927,0.00221671175232943
19824,0.000738175004258702,0.0128328885355744,0,0.760433819771734,5.67826926352848e-05,0,0.225938333995798,0.000794957696893987
19845,0.959521491167061,0.00925024342745862,0,0.00243427458617332,0.000625956322158854,0,0.0281680344971484,0.96014744748922
20001,0.121195449726353,0.00659331212928737,3.43849393965443e-05,0.0832688615719648,0.000203444224762887,2.86541161637869e-06,0.788701681996619,0.121433278890513
20011,0.0373441928975479,0.00101498966443451,0,0.000606518214113307,1.23779227370063e-05,0,0.961021921301167,0.0373565708202849
20013,0.1054213983416,0.0202225243685249,0,0.0639039430092495,5.74503533196729e-05,0,0.810394683927306,0.105478848694919
20032,0.0439671651861014,0.0341279658158102,0,0.000618463960418306,0.000168671989204993,0,0.921117733048465,0.0441358371753064
20045,0.0792108362779741,0.017962308598351,0,0.121540047114252,0.000736160188457008,0,0.780550647820966,0.0799469964664311
20060,0.00280213621678644,0.0066591943034219,0,0.00115382079514736,0,0,0.989384848684644,0.00280213621678644
20175,0.0915460220480808,0.00846725992827733,0,0.000564483995218489,3.32049408952052e-05,0,0.899389029087528,0.091579226988976
20178,0.0352656555317763,0.00316367358332558,0,0.000558295338233926,9.30492230389876e-05,0,0.960919326323625,0.0353587047548153
20228,0.245624532535527,0.00538519072550486,0,0.000486163051608078,3.7397157816006e-05,0,0.748466716529544,0.245661929693343
20238,0.710275771503611,0.00155942219304005,0,0.00168253447143795,4.1037426132633e-05,0,0.286441234405778,0.710316808929744
20250,0.198403311649911,0.00704711216242854,0,0.000640646560220777,0.000147841513897102,0,0.793761088113542,0.198551153163808
20295,0.00548368953880765,0.00147637795275591,0,0.000210911136107986,0,0,0.992829021372328,0.00548368953880765
20310,0.00812732814087369,0.0523761146856304,0,0,0,0,0.939496557173496,0.00812732814087369
20383,0.00705566923022649,0.00712622592252875,0,0.000635010230720384,7.05566923022649e-05,0,0.985112537924222,0.00712622592252875
20400,0.296829701673992,0.0436266716543533,0,0.00392780323576171,0.000654633872626952,0.00014027868699149,0.654820910876274,0.297484335546619
20443,0.0630539009152986,0.0151096905419149,0,0.00668313235507773,0.000145285485979951,0,0.915007990701729,0.0631991864012785
20517,0.0405058415714469,0.00417255103350879,0,0.000513544742585698,6.41930928232122e-05,0,0.954743869559635,0.0405700346642701
20550,0.179195238711347,0.00840988484926899,0,0.000194074265752361,6.46914219174537e-05,0.000711605641091991,0.811424505110622,0.179259930133264
20570,0.00200684688938732,0.0234328886790225,0,0.579860701215913,5.90249085113918e-05,0,0.394640538307166,0.00206587179789871
20614,0.00320901376310347,0.0470655351921843,0,0,0,0,0.949725451044712,0.00320901376310347
20621,0.0246164303748301,0.00271897455816663,0,0.0247135366090503,0,0,0.947951058457953,0.0246164303748301
20710,0.0280830280830281,0.00544363044363044,0,0.000254375254375254,5.08750508750509e-05,0,0.966168091168091,0.0281339031339031
20750,0.0607169529499627,0.00149365197908887,0,0.00448095593726662,7.46825989544436e-05,0,0.933233756534727,0.0607916355489171
20770,0.0193841971514686,0.000827374268660245,0,0.000118196324094321,0.000590981620471603,0,0.979079250635305,0.0199751787719402
20787,0.614769727192725,0.0254473452625403,0,0.00315341742446465,0,0,0.35662951012027,0.614769727192725
23001,0.0374314159524134,0.00449009137545766,5.24543384983372e-06,0.00361672663946035,0.000104908676996674,0,0.954351611921822,0.0375415700632599
23068,0.241220765206784,0.00323723286964273,0,0.0448755542001924,0.000609913439208051,0,0.710056534284173,0.241830678645992
23079,0.0802579157055987,0.00141539106730971,0,0.0281505556720486,5.24218913818411e-05,0,0.890123715663661,0.0803103375969805
23090,0.00559933637494815,0.000967786533941656,0,6.91276095672612e-05,0,0,0.993363749481543,0.00559933637494815
23162,0.0769368167853485,0.00102407773464479,0,0.00456071828335993,0.000214341851437281,0,0.917264045345209,0.0771511586367858
23168,0.0227239407711479,0.00219909104236915,0,0.728998680545375,0,0,0.246078287641108,0.0227239407711479
23182,0.0296092866538967,0.011469848376451,0,0.405114121529621,6.92344972421592e-05,0,0.553737508942789,0.0296785211511389
23189,0.00649776229799824,0.0100556148530981,0,0.0977660431061925,0.000112353238582102,0,0.885568226504129,0.00661011553658034
23300,0.227704994347277,0.00206158143246658,0,0.0671676531222983,0.000465518387976325,0,0.702600252709982,0.228170512735253
23350,0.00353551225644249,0.0121778755499686,0,0.214252042740415,0.000314267756128221,0,0.769720301697046,0.00384978001257071
23417,0.180069834688199,0.00845654427410115,9.09305835924855e-06,0.0341717133140561,0.000272791750777456,0,0.777020022914507,0.180351719497336
23419,0.279002033302193,0.025773479144914,0,0.00406660438533824,5.49541133153817e-05,0,0.69110292905424,0.279056987415508
23464,0.00946327683615819,0.00105932203389831,0,0.569279661016949,0,0,0.420197740112994,0.00946327683615819
23466,0.186454378798158,0.0123273236427674,0,0.0299666555999827,0.000101043636416127,5.77392208092152e-05,0.771092859101866,0.186555422434574
23500,0.740963091362618,0.00503107428233205,0,0.00300173339534097,0.000380501416310827,0,0.250623599543398,0.741343592778929
23555,0.0526717557251908,0.00394672730225759,0,0.00867305505928212,6.4966704563911e-05,0,0.934643495208705,0.0527367224297548
23570,0.202777602821692,0.015997984505889,0,0.375417270265163,6.2984190968067e-05,0,0.405744158216288,0.20284058701266
23574,0.814114907527652,0.01992745510725,0,0.0613944740495276,0.000492588777932023,0,0.104070574537638,0.814607496305584
23580,0.0150444562209268,0.00936230347995054,0,0.123535300005888,2.94412059117941e-05,0,0.852028499087323,0.0150738974268386
23586,0.0721937905151825,0.00436711020129649,0,0.336813374274991,0.00027294438758103,0,0.586352780620949,0.0724667349027636
23660,0.0496699114736219,0.00363155391059184,0,0.044796899836406,2.32048173200756e-05,0.000174036129900567,0.90170439383216,0.049693116290942
23670,0.00345137345751974,0.00275794682678518,0,0.946952862748806,7.87984807652908e-05,0,0.0467590184861236,0.00353017193828503
23672,0.627579170130753,0.00343889350767138,0,0.153881036958658,0.000264530269820875,0,0.214836369133097,0.627843700400574
23675,0.678493085360038,0.00359243363535209,0,0.0219678906374185,0.000222540136703227,0,0.295724050230488,0.678715625496741
23678,0.00462923996296608,0.0308475717532194,0,0.000799595993603232,0.000126251998989984,0,0.963597340291221,0.00475549196195606
23686,0.0760335209760819,0.00680098830841336,0,0.0127359331618228,0.000254718663236455,0.000254718663236455,0.903920120227209,0.0762882396393184
23807,0.264917774044091,0.00660607912020773,0,0.0527977190570745,0.000432768188992414,0,0.675245659589634,0.265350542233084
23855,0.0725745945633982,0.00118312460322041,0,0.000519420557511398,0.000259710278755699,0,0.925463149997114,0.0728343048421539
25001,0.0100738167607469,0.00495006513243595,0,0.00060790273556231,0,0,0.984368215371255,0.0100738167607469
25019,0.0056701030927835,0.00601374570446735,0,0,0,0,0.988316151202749,0.0056701030927835
25035,0.0547763958719238,0.0239922378054159,0,0.000529240539825351,0,0,0.920702125782835,0.0547763958719238
25040,0.00356285338083805,0.0195956935946092,0,0.000774533343660445,7.74533343660445e-05,0,0.975989466346526,0.00364030671520409
25053,0.000968736239542052,0.0219286657859974,0,0,8.80669308674593e-05,0,0.977014531043593,0.00105680317040951
25095,0.00116959064327485,0.00155945419103314,0,0,0,0,0.997270955165692,0.00116959064327485
25099,0.00102412380518889,0.0238962221210742,0,0,0,0,0.975079654073737,0.00102412380518889
25126,0.00147581673039512,0.0093468392925024,0,0.00131929071353503,0.000111804297757206,0,0.98774624896581,0.00158762102815232
25148,0.0340150855816652,0.00522193211488251,0,7.25268349289237e-05,0,0,0.960690455468523,0.0340150855816652
25151,0.000375023438964935,0.00718794924682793,0,0.000125007812988312,0,0,0.992312019501219,0.000375023438964935
25175,0.0109396166003038,0.00160091950248348,0,0.0201859529575962,0.00013340995854029,0.000194983785558885,0.966945117195517,0.0110730265588441
25178,0.00195336344768649,0.0107434989622757,0,0.00183127823220608,0,0,0.985471859357832,0.00195336344768649
25181,0.00377046165164613,0.0131506345411072,0,0,0,0,0.983078903807247,0.00377046165164613
25183,0.142174871418075,0.00183688464364438,0,0.000262412091949197,0.000104964836779679,0,0.855620867009552,0.142279836254855
25214,0.00925549227013832,0.0360557363710334,0,0.128458096013019,0.00055939788445891,0,0.825671277461351,0.00981489015459723
25245,0.00764235764235764,0.0155844155844156,0,0.00114885114885115,0,0,0.975624375624376,0.00764235764235764
25260,0.371649791542585,0.00603037522334723,0,0.000223347230494342,7.44490768314473e-05,0,0.622022036926742,0.371724240619416
25269,0.00548709777781968,0.00158390451318506,0,0.000829664268811223,3.7712012218692e-05,1.8856006109346e-05,0.992042765421856,0.00552480979003837
25279,0.2375524895021,0.00565601165481189,0,0.000257091438855086,0,0,0.756534407404233,0.2375524895021
25286,0.00764392200888214,0.00285615228409635,0,0.00188208878836407,1.65095507751234e-05,0,0.987601327367882,0.00766043155965726
25290,0.00321651329958325,0.00493198705936099,0,0.000261050354748786,4.66161347765689e-05,5.59393617318826e-05,0.991487893789799,0.00326312943435982
25293,0.000521648408972353,0.00643366371065902,0,0,0.000173882802990784,0,0.992870805077378,0.000695531211963137
25299,0,0.00715042372881356,0,0,0,0,0.992849576271186,0
25307,0.383251654519561,0.0143461506241099,0,0.000575940353522661,5.23582139566055e-05,0,0.60177389628885,0.383304012733518
25312,0.00250036770113252,0.00529489630828063,0,0.000588321812031181,0,0,0.991616414178556,0.00250036770113252
25317,0.00480854853072128,0.00819234194122885,0,0,0,0,0.98699910952805,0.00480854853072128
25320,0.000896,0.043136,0,0,0,3.2e-05,0.955936,0.000896
25322,0.00622542595019659,0.00483289646133683,0,0.000491480996068152,0,0,0.988450196592398,0.00622542595019659
25324,0.0103463787674314,0.00719748088169141,0,0.000449842555105713,0,0,0.982006297795772,0.0103463787674314
25326,0.00122484689413823,0.00909886264216973,0,0,0,0,0.989676290463692,0.00122484689413823
25328,0.00650084793668739,0.00339174674957603,0,0.00169587337478802,0,0,0.988411531938949,0.00650084793668739
25335,0.0650388936905791,0.00821089023336214,0,0.000216076058772688,0,0,0.926534140017286,0.0650388936905791
25368,0.00417933130699088,0.00113981762917933,0,0.00227963525835866,0,0,0.992401215805471,0.00417933130699088
25372,0.00147874306839187,0.0236598890942699,0,0.000246457178065311,0,0,0.974614910659273,0.00147874306839187
25377,0.00373262399176249,0.0350523425433328,0,0.00141582289342715,4.2903724043247e-05,0,0.959756306847434,0.00377552771580573
25386,0.00116109217573692,0.0252069365893854,0,0.000262182104198659,0,0,0.973369789130679,0.00116109217573692
25394,0.0382077479778629,0.000638569604086846,0,0.000532141336739038,0,0,0.960621541081311,0.0382077479778629
25398,0.000441696113074205,0.0800942285041225,0,0.000441696113074205,0,0,0.919022379269729,0.000441696113074205
25402,0.0010005387516355,0.00577233895174325,0,0.000846609712922343,0,0,0.992380512583699,0.0010005387516355
25426,0,0.00720396217919856,0,0,0,0,0.992796037820801,0
25430,0.00636373967109856,0.0022889981980227,0,0.00120131820321758,1.62340297732106e-05,0,0.990129709897888,0.00637997370087177
25436,0.0616890507625768,0.00728431595720464,0,0,0,0,0.931026633280219,0.0616890507625768
25438,0.00179249261914804,0.0233024040489245,0,0.000738085196119781,0.000105440742302826,0,0.974061577393505,0.00189793336145086
25473,0.00581907398087569,0.00155699547055863,0,0.000408907901358832,9.43633618520382e-05,0,0.992120659285355,0.00591343734272773
25486,0.00198323266925088,0.0361489227440728,0,9.01469395114036e-05,0,0,0.961777697647165,0.00198323266925088
25488,0.00892857142857143,0.0425337457817773,0,0.0015466816647919,0,7.03037120359955e-05,0.946920697412823,0.00892857142857143
25489,0.00710900473933649,0.112650382792563,0,0.030987969376595,0,0,0.849252643091506,0.00710900473933649
25491,0.00226287007354328,0.00528003017160098,0,0,0.000377145012257213,0,0.992079954742599,0.00264001508580049
25506,0.047392110140323,0.0052952078369076,0,0.00105904156738152,0,0,0.946253640455388,0.047392110140323
25513,0.00157473956230316,0.0176451586852944,0,0.000686424937414197,0,0,0.980093676814988,0.00157473956230316
25524,0.000934579439252336,0.00429906542056075,0,0,0,0,0.994766355140187,0.000934579439252336
25530,0.0423098125689085,0.0409316427783903,0,0.00179162072767365,0,0,0.914966923925028,0.0423098125689085
25535,0.000367782272894446,0.0117690327326223,0,0,0,0,0.987863184994483,0.000367782272894446
25572,0.0034127452910678,0.00807245520771806,0,0.000590667454223272,0,0,0.987924132046991,0.0034127452910678
25580,0.00352485019386676,0.00422982023264011,0,0,0,0,0.992245329573493,0.00352485019386676
25594,0.00124358775066066,0.0309342452976838,0,0.000155448468832582,0,0,0.967666718482823,0.00124358775066066
25596,0.00595690747782003,0.0100126742712294,0,0.00139416983523447,0.000253485424588086,0,0.982382762991128,0.00621039290240811
25599,0.00314547837483617,0.0461336828309305,0,0.000524246395806029,0,0,0.950196592398427,0.00314547837483617
25645,0.0002940599882376,0.00676337972946481,0,9.80199960792002e-05,0,0,0.992844540286218,0.0002940599882376
25658,0.0101380236961036,0.079149871747893,0,0.000855014046659338,0.000122144863808477,0,0.909734945645536,0.0102601685599121
25718,0.00201045436268597,0.00281463610776035,0,0.000402090872537193,0,0,0.994772818657016,0.00201045436268597
25736,0.00113507377979569,0.00691363120421009,0,0.00619131152615829,0,0,0.985759983489836,0.00113507377979569
25740,0.00134762240903549,0.0207918885965475,0,0.000449207469678496,0,0,0.977411281524739,0.00134762240903549
25743,0.000958221540820238,0.0335377539287083,0,0.000431199693369107,0,0,0.965072824837102,0.000958221540820238
25745,0.00350294985250737,0.00285766961651917,0,0.000184365781710914,0,0,0.993455014749263,0.00350294985250737
25754,0.013351912527147,0.0384513990886152,0,0.0018353230645627,9.79173728015667e-05,0,0.946263447946874,0.0134498298999485
25758,0.00280765204149615,0.0507280860378795,0,0.00280765204149615,0,0,0.943656609879128,0.00280765204149615
25769,0.00107924761023743,0.00300647548566142,0,0.000539623805118717,0,0,0.995374653098982,0.00107924761023743
25772,0.00135859849839113,0.00943868430461208,0,0.000214515552377547,0,0,0.988988201644619,0.00135859849839113
25781,0.018267784225231,0.00107457554266065,0,0.0186976144422953,0,0,0.961960025789813,0.018267784225231
25785,0.00386212223616877,0.0653664188471565,0,0.000772424447233755,0,0,0.929999034469441,0.00386212223616877
